,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
571,2017-23043,2017-09-06,1,Vente,215000.0,,,LE VAL DE LA CAVE DU BOUC,B196,2310.0,2163,Charly-sur-Marne,2,,,02163000AC0037,,,,,,,,,,,,,0,,,,,S,sols,,,420.0,3.28408,48.980322
572,2017-23074,2017-09-29,1,Vente,143000.0,2.0,,RUE DU PONT,45,2130.0,2127,Bruyères-sur-Fère,2,,,021270000A0548,,,,,,,,,,,,,0,,,,,J,jardins,,,878.0,3.461134,49.198648
573,2017-23101,2017-09-25,1,Vente,50000.0,,,LES CAVES,B006,2400.0,2099,Bonnesvalyn,2,,,020990000B0353,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,302.0,3.326237,49.129061
574,2017-23118,2017-09-30,1,Vente,160000.0,4.0,,IMP DU MOUTIER,34,2330.0,2510,Monthurel,2,,,02510000ZB0086,,,,,,,,,,,,,0,1.0,Maison,76.0,4.0,S,sols,,,500.0,3.545134,49.021405
575,2017-23157,2017-09-29,1,Vente,45000.0,,,LE VILLAGE,B044,2400.0,2292,Étampes-sur-Marne,2,,,02292000AD0332,,,,,,,,,,,,,0,,,,,S,sols,,,19.0,3.418335,49.033049
576,2017-23199,2017-10-21,1,Vente,1500.0,,,SOUS LE TARTRE,B606,2400.0,2290,Essômes-sur-Marne,2,,,02290000YR0084,,,,,,,,,,,,,0,,,,,J,jardins,,,60.0,3.369556,49.029277
577,2017-23240,2017-10-26,1,Vente,140000.0,23.0,B,RUE DE LA VERRERIE,220,2130.0,2305,Fère-en-Tardenois,2,,,02305000AC0291,,,,,,,,,,,,,0,1.0,Maison,67.0,3.0,S,sols,,,652.0,3.520197,49.200274
578,2017-23294,2017-11-07,1,Vente,50000.0,,,LA SARAZAINE,B141,2130.0,2220,Coulonges-Cohan,2,,,02220000ZO0134,,,,,,,,,,,,,0,,,,,T,terres,,,1075.0,3.612188,49.194617
579,2017-23327,2017-11-11,1,Vente,229000.0,27.0,,RUE DES FAUBOURGS,20,2570.0,2186,Chézy-sur-Marne,2,,,02186000AD0206,,,,,,,,,,,,,0,1.0,Maison,117.0,5.0,S,sols,,,500.0,3.369642,48.984931
580,2017-23373,2017-11-24,1,Vente,235132.0,,,LES HETRES,B028,2330.0,2510,Monthurel,2,,,02510000ZD0019,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1440.0,3.550026,49.027948
581,2017-23378,2017-11-28,1,Vente,57421.0,,,PETITS PRES,B031,2810.0,2792,Veuilly-la-Poterie,2,,,027920000B0257,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,380.0,3.223804,49.086684
582,2017-23407,2017-12-12,1,Vente,113444.38,,,LA REMISE,B077,2130.0,2806,Villeneuve-sur-Fère,2,,,02806000ZD0031,,,,,,,,,,,,,0,,,,,S,sols,,,850.0,3.481154,49.177553
583,2017-23434,2017-12-14,1,Vente,140000.0,,,LA COUR DU ROY,B022,2850.0,2389,Jaulgonne,2,,,023890000B1106,,,,,,,,,,,,,0,,,,,S,sols,,,511.0,3.531738,49.086605
584,2017-23461,2017-12-20,1,Vente,65000.0,,,LES GREVIERES,B036,2460.0,2307,La Ferté-Milon,2,,,02307000AK0169,,,,,,,,,,,,,0,,,,,J,jardins,,,252.0,3.116732,49.180918
585,2017-23500,2017-12-18,1,Vente,85000.0,,,LES HOUSSUES,B029,2330.0,2510,Monthurel,2,,,02510000ZC0137,,,,,,,,,,,,,0,,,,,L,landes,,,440.0,3.549012,49.024502
586,2017-23539,2017-12-07,1,Vente en l'état futur d'achèvement,4857759.5,16.0,,AV D ESSOMES,400,2400.0,2168,Château-Thierry,2,,,02168000AP0118,,,38,,,,,,,,,,1,,,,,,,,,,3.390406,49.041843
587,2017-23547,2017-12-29,1,Vente,3000.0,,,LES MONTANTS,B076,2540.0,2281,L'Épine-aux-Bois,2,,,02281000ZM0039,,,,,,,,,,,,,0,,,,,T,terres,,,56.0,3.439148,48.886978
588,2017-23586,2017-01-04,1,Vente,210000.0,13.0,,RUE DES VIGNES,620,3320.0,3155,Lurcy-Lévis,3,,,03155000AA0141,,,,,,,,,,,,,0,,,,,J,jardins,,,507.0,2.942448,46.731903
589,2017-23622,2017-01-17,1,Vente,67954.0,,,PRE DE MOITIE,B653,3210.0,3002,Agonges,3,,,030020000C0206,,,,,,,,,,,,,0,,,,,P,prés,,,12400.0,3.153331,46.615902
590,2017-23664,2017-01-19,1,Vente,39760.0,14.0,,RUE PARMENTIER,1180,3400.0,3321,Yzeure,3,,,03321000BV0467,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,568.0,3.354176,46.559368
591,2017-23702,2017-02-20,1,Vente,27636.0,9.0,,RUE DU COMMERCE,75,3510.0,3173,Molinet,3,,,03173000AD0029,,,,,,,,,,,,,0,,,,,J,jardins,,,979.0,3.937186,46.464361
592,2017-23733,2017-02-13,1,Vente,39000.0,,,LES ROSEAUX,B051,3440.0,3238,Saint-Hilaire,3,,,032380000D0109,,,,,,,,,,,,,0,,,,,P,prés,,,9160.0,3.018304,46.477219
593,2017-23772,2017-03-08,1,Vente,165800.0,,,LES MORINS,B098,3210.0,3026,Besson,3,,,03026000YA0093,,,,,,,,,,,,,0,,,,,P,prés,,,994.0,3.254979,46.481013
594,2017-23810,2017-02-28,1,Vente,70000.0,,,LA FAIX,B068,3160.0,3251,Saint-Plaisir,3,,,032510000F0112,,,,,,,,,,,,,0,,,,,J,jardins,,,1260.0,2.933731,46.625303
595,2017-23845,2017-03-14,1,Vente,5000.0,,,BOIS DES VERNES,B012,3210.0,3026,Besson,3,,,03026000ZE0050,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,9521.0,3.239135,46.498423
596,2017-23885,2017-03-24,1,Vente,91000.0,,,LA CORNE DE ROLLAY,B093,3320.0,3087,Couleuvre,3,,,030870000D0231,,,,,,,,,,,,,0,,,,,S,sols,,,1350.0,2.853607,46.678434
597,2017-23906,2017-03-13,1,Vente,211987.0,,,HAUTERIVE,B084,3290.0,3102,Dompierre-sur-Besbre,3,,,031020000E1580,,,,,,,,,,,,,0,,,,,T,terres,,,5646.0,3.66614,46.501358
598,2017-23923,2017-03-29,1,Vente,131000.0,,,BOIS RAMBERT,B015,3460.0,3290,Trévol,3,,,03290000AS0171,,,,,,,,,,,,,0,,,,,J,jardins,,,285.0,3.342507,46.618777
599,2017-23955,2017-03-29,3,Vente,233327.16,,,SAINT EUGENE,B122,3210.0,3202,Noyant-d'Allier,3,,,032020000C0299,,,,,,,,,,,,,0,,,,,P,prés,,,2250.0,3.121873,46.474653
600,2017-23994,2017-04-04,2,Vente,6500.0,,,LES PIQUANDES,B057,3000.0,3013,Avermes,3,,,03013000AD0813,,,,,,,,,,,,,0,,,,,T,terres,,,138.0,3.29498,46.60307
601,2017-24028,2017-04-27,1,Vente,879680.0,202.0,,RTE DE LYON,990,3400.0,3321,Yzeure,3,,,03321000BD0155,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,1799.0,0.0,S,sols,,,9124.0,3.350476,46.532018
602,2017-24055,2017-04-20,1,Vente,100000.0,14.0,,PL DE LA LIBERTE,1310,3000.0,3190,Moulins,3,,,03190000AW0190,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,183.0,3.331033,46.563209
603,2017-24090,2017-04-27,1,Vente,1157067.2,30.0,,RUE DU DOCTEUR DENIS,763,3000.0,3190,Moulins,3,,,03190000BD0276,,,,,,,,,,,,,0,1.0,Maison,83.0,3.0,S,sols,,,202.0,3.33526,46.548093
604,2017-24131,2017-05-09,1,Vente,29128.0,,,RUE DES PRUNIERS,194,3000.0,3040,Bressolles,3,,,03040000AK0897,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,525.0,3.311845,46.529259
605,2017-24150,2017-05-18,1,Vente,82000.0,16.0,,RUE DU CLOS ROUET,120,3210.0,3275,Souvigny,3,,,032750000E0340,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,308.0,3.193071,46.532903
606,2017-24188,2017-05-29,1,Vente,100000.0,,,LE BOURG,B012,3470.0,3207,Pierrefitte-sur-Loire,3,,,03207000AB0098,,,,,,,,,,,,,0,,,,,J,jardins,,,2084.0,3.813924,46.506733
607,2017-24219,2017-06-06,1,Vente,51667.7,,,PRE DU MOULIN,B114,3470.0,3177,Monétay-sur-Loire,3,,,031770000D0045,,,,,,,,,,,,,0,,,,,P,prés,,,70635.0,3.812555,46.432624
608,2017-24260,2017-06-07,2,Vente,15000.0,,,IMP DES JARDINS BAS,1175,3000.0,3190,Moulins,3,,,03190000AR0304,,,,,,,,,,,,,0,,,,,S,sols,,,16.0,3.329364,46.565999
609,2017-24298,2017-06-23,1,Vente,25000.0,,,LE BOURG,B003,3210.0,3170,Meillers,3,,,031700000C0208,,,,,,,,,,,,,0,,,,,S,sols,,,16.0,3.093635,46.507416
610,2017-24337,2017-06-23,3,Vente,75000.0,,,LES MOUILLERES,B189,3230.0,3283,Thiel-sur-Acolin,3,,,03283000AE0033,,,,,,,,,,,,,0,,,,,T,terres,,,265.0,3.578796,46.556702
611,2017-24371,2017-07-10,1,Vente,47000.0,5636.0,,LE MEGLIN,B093,3440.0,3046,Buxières-les-Mines,3,,,030460000C0873,,,,,,,,,,,,,0,1.0,Maison,84.0,5.0,J,jardins,,,712.0,2.987483,46.485986
612,2017-24416,2017-07-24,1,Vente,68000.0,,,LE POINT DU JOUR,B125,3160.0,3251,Saint-Plaisir,3,,,032510000A0300,,,,,,,,,,,,,0,,,,,S,sols,,,20.0,2.961792,46.643082
613,2017-24441,2017-07-10,1,Vente,70000.0,60.0,,RUE DU PONT CHINARD,1820,3000.0,3190,Moulins,3,,,03190000BO0303,,,,,,,,,,,,,0,1.0,Maison,71.0,3.0,S,sols,,,528.0,3.311243,46.563228
614,2017-24461,2017-07-20,1,Vente,3450000.0,,,LA ROSE,B074,3340.0,3180,Montbeugny,3,,,031800000A1263,,,,,,,,,,,,,0,,,,,P,prés,,,2045.0,3.440082,46.54629
615,2017-24462,2017-07-21,2,Vente,368000.0,,,LES BOUCHERONS,B019,3210.0,3026,Besson,3,,,03026000YL0005,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,6125.0,3.224186,46.489625
616,2017-24492,2017-07-31,2,Vente,115000.0,10.0,,PLACETTE DE L AURORE,82,3400.0,3321,Yzeure,3,,,03321000BZ0489,,,,,,,,,,,,,0,2.0,Appartement,25.0,1.0,S,sols,,,169.0,3.353119,46.566433
617,2017-24524,2017-08-29,1,Vente terrain à bâtir,279000.0,,,LES CAMPAGNES,B010,3210.0,3069,Châtillon,3,,,030690000A0058,,,,,,,,,,,,,0,,,,,T,terres,,,16185.0,3.142986,46.481588
618,2017-24544,2017-08-30,1,Vente,180353.0,,,PONT LUNG,B128,3160.0,3251,Saint-Plaisir,3,,,032510000D0262,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,28740.0,2.975915,46.591932
619,2017-24573,2017-08-25,1,Vente,30000.0,16.0,,RUE DE LA MAIRIE,40,3230.0,3119,Gannay-sur-Loire,3,,,03119000AM0393,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,280.0,0.0,S,sols,,,876.0,3.608861,46.730889
620,2017-24601,2017-09-05,1,Vente,38000.0,1.0,,IMP DES COLLINS,51,3320.0,3146,Limoise,3,,,031460000A0157,,,,,,,,,,,,,0,1.0,Maison,65.0,2.0,S,sols,,,539.0,3.044981,46.684811
621,2017-24628,2017-09-22,1,Vente,300000.0,,,BEAUREGARD,B004,3230.0,3156,Lusigny,3,,,031560000H0071,,,,,,,,,,,,,0,,,,,S,sols,,,25.0,3.497677,46.566774
622,2017-24657,2017-09-15,1,Vente,81500.0,,,LES LOGES,B090,3440.0,3046,Buxières-les-Mines,3,,,030460000F0530,,,,,,,,,,,,,0,,,,,T,terres,,,6685.0,2.911811,46.450288
623,2017-24690,2017-09-29,1,Vente,500000.0,,,LES MOREAUX,B059,3230.0,3057,La Chapelle-aux-Chasses,3,,,03057000AK0024,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4002.0,3.548495,46.660974
624,2017-24722,2017-10-05,1,Vente,51000.0,38.0,,RUE DES GUERRUPES,160,3510.0,3173,Molinet,3,,,03173000AB0007,,,,,,,,,,,,,0,1.0,Maison,51.0,2.0,S,sols,,,880.0,3.931882,46.469071
625,2017-24753,2017-10-20,1,Vente,280000.0,5013.0,A,LE BOURG,B040,3210.0,3012,Autry-Issards,3,,,030120000B0882,,,,,,,,,,,,,0,1.0,Maison,125.0,5.0,S,sols,,,45.0,3.134815,46.548173
626,2017-24800,2017-10-31,1,Vente,207500.0,,,MOULIN DE FROU,B220,3460.0,3009,Aubigny,3,,,030090000C0225,,,,,,,,,,,,,0,,,,,E,eaux,MARE,Mare,1000.0,3.144812,46.656926
627,2017-24832,2017-11-15,1,Vente,160000.0,,,LE BOUDET,B012,3340.0,3234,Saint-Gérand-de-Vaux,3,,,032340000B0147,,,,,,,,,,,,,0,,,,,T,terres,,,4605.0,3.407499,46.387
628,2017-24868,2017-11-03,1,Vente,90000.0,5309.0,,LA CHICANNE,B039,3470.0,3265,Saligny-sur-Roudon,3,,,032650000B0552,,,,,,,,,,,,,0,1.0,Maison,84.0,3.0,S,sols,,,2276.0,3.777179,46.480538
629,2017-24884,2017-11-10,1,Vente,266580.25,,,LA BEAUME,B002,3160.0,3090,Couzon,3,,,030900000C0541,,,,,,,,,,,,,0,,,,,T,terres,,,37920.0,3.111717,46.648602
630,2017-24920,2017-12-01,1,Vente,213000.0,,,LES PLIGEATS,B091,3210.0,3039,Bresnay,3,,,030390000B0003,,,,,,,,,,,,,0,,,,,P,prés,,,2830.0,3.275604,46.422664
631,2017-24965,2017-12-11,1,Echange,10117.2,,,LA PLAIN,B089,3000.0,3085,Coulandon,3,,,03085000AC0005,,,,,,,,,,,,,0,,,,,T,terres,,,18338.0,3.241701,46.567419
632,2017-25016,2017-12-05,1,Vente,95000.0,35.0,,CHEM DE LA CROIX LOUIS,80,3210.0,3069,Châtillon,3,,,030690000B0164,,,,,,,,,,,,,0,1.0,Maison,158.0,5.0,S,sols,,,240.0,3.113945,46.465748
633,2017-25040,2017-12-07,1,Vente,50000.0,,,LES MOUILLEAUX,B060,3470.0,3207,Pierrefitte-sur-Loire,3,,,03207000ZI0028,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,1452.0,3.836658,46.508745
634,2017-25056,2017-12-06,2,Vente,1.0,,,LA PRUGNE,B595,3210.0,3012,Autry-Issards,3,,,030120000A0605,,,,,,,,,,,,,0,,,,,T,terres,,,233.0,3.15108,46.555656
635,2017-25082,2017-12-29,2,Vente,130000.0,,,LA REPUBLIQUE,B104,3000.0,3085,Coulandon,3,,,03085000AC0024,,,,,,,,,,,,,0,,,,,S,sols,,,330.0,3.250561,46.560482
636,2017-25098,2017-12-30,1,Vente,35000.0,,,LE GRAND GROT,B142,3320.0,3087,Couleuvre,3,,,030870000F0102,,,,,,,,,,,,,0,,,,,T,terres,,,6950.0,2.916505,46.649874
637,2017-25120,2017-09-28,1,Adjudication,60000.0,12.0,,AV DE LA LIBERATION,1300,3000.0,3190,Moulins,3,,,03190000BM0174,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,195.0,0.0,S,sols,,,1136.0,3.320165,46.560372
638,2017-25172,2017-01-13,1,Vente,55264.0,,,LES BONNETS,B018,3130.0,3196,Neuilly-en-Donjon,3,,,031960000C0632,,,,,,,,,,,,,0,,,,,P,prés,,,17470.0,3.899986,46.324608
639,2017-25216,2017-01-10,1,Vente,55000.0,27.0,,RUE DU VERNET,3280,3200.0,3310,Vichy,3,,,03310000AN0142,,,129,,50.0,,,,,,,,2,2.0,Appartement,46.0,3.0,,,,,,3.438396,46.118424
640,2017-25249,2017-01-20,1,Vente,164000.0,12.0,,RUE BINTOT,440,3200.0,3310,Vichy,3,,,03310000BD1068,,,165,,53.0,,,,,,,,2,2.0,Appartement,89.0,4.0,,,,,,3.421699,46.128246
641,2017-25284,2017-01-23,1,Vente,71000.0,,,NANSARIN,B053,3120.0,3068,Châtelus,3,,,030680000B0723,,,,,,,,,,,,,0,,,,,E,eaux,MARE,Mare,322.0,3.725262,46.193242
642,2017-25326,2017-01-30,1,Vente,34700.0,157.0,,AV THERMALE,3150,3200.0,3310,Vichy,3,,,03310000BH0009,,,47,,69.0,,,,,,,,2,2.0,Appartement,68.0,4.0,,,,,,3.418699,46.13762
643,2017-25363,2017-02-08,1,Vente,45000.0,,,LE BUIS,B026,3130.0,3024,Bert,3,,,030240000D0947,,,,,,,,,,,,,0,,,,,J,jardins,,,1460.0,3.743833,46.327539
644,2017-25395,2017-02-06,1,Vente,44450.0,27.0,,RUE DU VERNET,3280,3200.0,3310,Vichy,3,,,03310000AN0142,,,141,,61.0,,,,,,,,2,2.0,Appartement,38.0,2.0,,,,,,3.438396,46.118424
645,2017-25433,2017-02-27,1,Vente,25000.0,,,LE BOURG,B023,3220.0,3240,Saint-Léon,3,,,032400000C0221,,,,,,,,,,,,,0,,,,,J,jardins,,,233.0,3.685667,46.403093
646,2017-25470,2017-02-17,2,Vente,35000.0,,,PUYAU,B072,3300.0,3174,Molles,3,,,03174000AT0155,,,,,,,,,,,,,0,,,,,T,terres,,,3198.0,3.59405,46.108706
647,2017-25514,2017-03-03,1,Vente,180000.0,5.0,,RUE BESSE,430,3200.0,3310,Vichy,3,,,03310000AW0030,,,201,89.3,,,,,,,,,1,2.0,Appartement,90.0,4.0,,,,,,3.422912,46.121735
648,2017-25542,2017-03-08,1,Vente,112000.0,25.0,,RUE LUCAS,1950,3200.0,3310,Vichy,3,,,03310000AZ0036,,,70,60.47,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,3.421617,46.126696
649,2017-25567,2017-03-27,1,Vente,566000.0,,,PRES DES VALLIERS,B116,3220.0,3067,Châtelperron,3,,,03067000AT0044,,,,,,,,,,,,,0,,,,,P,prés,,,29564.0,3.606303,46.397991
650,2017-25605,2017-03-31,1,Vente,16400.0,,,LE LIGNIER,B166,3250.0,3113,Ferrières-sur-Sichon,3,,,03113000BC0164,,,,,,,,,,,,,0,,,,,P,prés,,,4959.0,3.67117,45.998757
651,2017-25639,2017-04-04,1,Vente,43000.0,5136.0,,LA VERRERIE,B102,3250.0,3248,Saint-Nicolas-des-Biefs,3,,,03248000AC0102,,,,,,,,,,,,,0,2.0,Appartement,54.0,4.0,S,sols,,,568.0,3.805236,46.053341
652,2017-25672,2017-03-29,1,Vente,31000.0,51.0,,ALL DES AILES,30,3200.0,3310,Vichy,3,,,03310000BI0004,,,14,,37.0,,,,,,,,2,2.0,Appartement,82.0,5.0,,,,,,3.413736,46.145917
653,2017-25707,2017-04-07,1,Vente en l'état futur d'achèvement,231628.0,,,RUE DES PINS,2450,3200.0,3310,Vichy,3,,,03310000AB0040,,,75,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,65.0,0.0,,,,,,3.423494,46.143089
654,2017-25738,2017-04-10,1,Vente,45000.0,,,LES CAVERAUDES,B015,3150.0,3298,Varennes-sur-Allier,3,,,03298000AC0192,,,,,,,,,,,,,0,,,,,S,sols,,,259.0,3.384209,46.338906
655,2017-25778,2017-04-25,1,Vente,122100.0,,,BERTUCAT,B014,3250.0,3165,Le Mayet-de-Montagne,3,,,031650000C2265,,,,,,,,,,,,,0,,,,,L,landes,,,187.0,3.679139,46.054737
656,2017-25823,2017-05-02,1,Vente,331000.0,24.0,,PAS CLEMENCEAU,769,3200.0,3310,Vichy,3,,,03310000AY0033,,,129,,133.0,,21.0,,,,,,3,2.0,Appartement,148.0,4.0,,,,,,,
657,2017-25852,2017-05-15,1,Vente,95000.0,14.0,,RUE DU SICHON,130,3250.0,3008,Arronnes,3,,,030080000A0652,,,,,,,,,,,,,0,1.0,Maison,112.0,4.0,S,sols,,,626.0,3.567036,46.059135
658,2017-25890,2017-04-28,1,Vente,686500.0,,,LES DAURIN,B053,3220.0,3067,Châtelperron,3,,,03067000AS0106,,,,,,,,,,,,,0,,,,,T,terres,,,44290.0,3.611661,46.38957
659,2017-25927,2017-05-23,1,Vente,390000.0,6.0,,RUE PETIT,2440,3200.0,3310,Vichy,3,,,03310000AX0135,,,114,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,3.418437,46.125322
660,2017-25969,2017-05-23,1,Vente,10000.0,,,LA BEAUME,B007,3510.0,3063,Chassenard,3,,,030630000D0473,,,,,,,,,,,,,0,,,,,S,sols,,,200.0,3.977917,46.409672
661,2017-25989,2017-02-08,1,Adjudication,22000.0,5116.0,,TUILERIE,B065,3220.0,3299,Varennes-sur-Tèche,3,,,032990000C0049,,,,,,,,,,,,,0,2.0,Appartement,76.0,4.0,S,sols,,,763.0,3.638765,46.316901
662,2017-26032,2017-05-30,1,Vente,150000.0,17.0,,PL DE LA REPUBLIQUE,900,3120.0,3138,Lapalisse,3,,,03138000BR0156,,,,,,,,,,,,,0,2.0,Appartement,81.0,3.0,S,sols,,,795.0,3.635931,46.246437
663,2017-26055,2017-06-08,1,Vente,784400.0,26.0,,RUE MARECHAL JOFFRE,2010,3200.0,3310,Vichy,3,,,03310000AS0062,,,,,,,,,,,,,0,2.0,Appartement,19.0,1.0,S,sols,,,397.0,3.426834,46.122177
664,2017-26093,2017-06-07,1,Vente,12801.0,,,LA GRANDE PIECE,B055,3220.0,3240,Saint-Léon,3,,,032400000E0446,,,,,,,,,,,,,0,,,,,T,terres,,,3230.0,3.68433,46.381932
665,2017-26128,2017-06-09,1,Vente,123500.0,,,MAUVAIS,B062,3120.0,3257,Saint-Prix,3,,,032570000C0087,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,750.0,3.674424,46.23583
666,2017-26164,2017-06-15,1,Vente,22052.5,,,COQUET,B041,3120.0,3138,Lapalisse,3,,,03138000AR0054,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3542.0,3.66602,46.292192
667,2017-26199,2017-06-21,1,Vente,800000.0,142.0,,RUE JEAN JAURES,1710,3200.0,3310,Vichy,3,,,03310000AD0432,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,98.0,0.0,S,sols,,,277.0,3.423248,46.134351
668,2017-26243,2017-06-30,1,Vente,38000.0,3.0,,VGE DES MINARDS,A025,3220.0,3071,Chavroches,3,,,030710000B0766,,,,,,,,,,,,,0,1.0,Maison,57.0,3.0,S,sols,,,500.0,3.612148,46.349496
669,2017-26279,2017-07-03,1,Vente,45000.0,,,LA PIECE BLANCHE,B197,3250.0,3066,Châtel-Montagne,3,,,030660000A2189,,,,,,,,,,,,,0,,,,,T,terres,,,44313.0,3.694251,46.117584
670,2017-26326,2017-07-07,1,Vente,149000.0,38.0,,RUE DE LA BEAUME,15,3510.0,3063,Chassenard,3,,,030630000D0458,,,,,,,,,,,,,0,1.0,Maison,109.0,4.0,S,sols,,,800.0,3.979646,46.409842
671,2017-26372,2017-07-13,2,Vente,34863.0,,,LES SABLES,B097,3200.0,3001,Abrest,3,,,03001000ZH0086,,,,,,,,,,,,,0,,,,,T,terres,,,4430.0,3.434012,46.092584
672,2017-26405,2017-07-25,1,Vente,30000.0,9001.0,,RUE DE LA VILLETTE,1200,3150.0,3298,Varennes-sur-Allier,3,,,03298000AO0604,,,22,49.51,45.0,,,,,,,,2,2.0,Appartement,49.0,2.0,,,,,,3.405278,46.312379
673,2017-26444,2017-07-28,1,Vente,12000.0,,,LES GARETS,B038,3300.0,3056,La Chapelle,3,,,03056000AK0107,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,327.0,3.607515,46.095012
674,2017-26483,2017-07-21,1,Vente,240000.0,60.0,,RUE MARECHAL LYAUTEY,2020,3200.0,3310,Vichy,3,,,03310000AS0166,,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,3.428117,46.120964
675,2017-26523,2017-08-09,1,Vente,46000.0,5.0,,RUE DRICHON,1020,3200.0,3310,Vichy,3,,,03310000AI0199,,,12,,5.0,,,,,,,,2,2.0,Appartement,49.0,2.0,,,,,,3.428205,46.127234
676,2017-26577,2017-08-08,1,Vente,28000.0,,,LA BURNOLLE,B038,3250.0,3139,Laprugne,3,,,03139000BC0149,,,,,,,,,,,,,0,,,,,S,sols,,,60.0,3.777063,45.991477
677,2017-26613,2017-08-28,1,Vente,60000.0,,,LA GARE,B046,3130.0,3208,Le Pin,3,,,032080000B0360,,,,,,,,,,,,,0,,,,,P,prés,,,700.0,3.904051,46.411965
678,2017-26647,2017-08-29,1,Vente,95960.0,,,MELLERET,B119,3130.0,3103,Le Donjon,3,,,03103000AR0055,,,,,,,,,,,,,0,,,,,T,terres,,,2225.0,3.771375,46.330719
679,2017-26697,2017-09-07,1,Vente,97000.0,15.0,,RUE DES GLYCINES,1400,3200.0,3310,Vichy,3,,,03310000AO0080,,,,,,,,,,,,,0,1.0,Maison,90.0,5.0,S,sols,,,146.0,3.440075,46.118406
680,2017-26734,2017-09-04,1,Vente,93000.0,11.0,,RUE DE LA VILLETTE,1200,3150.0,3298,Varennes-sur-Allier,3,,,03298000AR0312,,,31,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,3.406131,46.313263
681,2017-26773,2017-10-02,1,Vente,150000.0,5334.0,,LACQUERRIE,B090,3260.0,3029,Billy,3,,,03029000AP0028,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1332.0,3.429297,46.238759
682,2017-26805,2017-10-09,1,Vente,315100.0,5099.0,,DOMAINE BOUSSIER,B077,3120.0,3028,Billezois,3,,,030280000C0171,,,,,,,,,,,,,0,1.0,Maison,98.0,3.0,S,sols,,,2582.0,3.567833,46.201132
683,2017-26850,2017-09-21,1,Vente,34000.0,21.0,,BD GAMBETTA,1250,3200.0,3310,Vichy,3,,,03310000AE0230,,,12,,50.0,,,,,,,,2,2.0,Appartement,46.0,2.0,,,,,,3.425865,46.129177
684,2017-26889,2017-09-23,1,Vente,105000.0,5205.0,,JOLIGARD,B083,3220.0,3284,Thionne,3,,,032840000C0276,,,,,,,,,,,,,0,1.0,Maison,146.0,6.0,P,prés,,,7605.0,3.568224,46.391401
685,2017-26929,2017-10-17,1,Vente,250000.0,7.0,,RUE MARECHAL FOCH,2000,3200.0,3310,Vichy,3,,,03310000AW0046,,,,,,,,,,,,,0,2.0,Appartement,20.0,1.0,S,sols,,,196.0,3.42348,46.121704
686,2017-26965,2017-10-18,1,Vente,365000.0,50.0,,RUE DES RES DE DURSAT,267,3200.0,3306,Le Vernet,3,,,03306000ZA0036,,,,,,,,,,,,,0,2.0,Appartement,50.0,2.0,S,sols,,,1590.0,3.446707,46.11642
687,2017-26992,2017-10-30,1,Vente,48000.0,20.0,,RUE DU CLOS RICHARD,330,3150.0,3298,Varennes-sur-Allier,3,,,03298000AZ0175,,,,,,,,,,,,,0,1.0,Maison,84.0,5.0,S,sols,,,425.0,3.395591,46.309928
688,2017-27036,2017-10-14,1,Vente,25866.0,,,LA CROIX DE LIGNAT,B078,3120.0,3006,Arfeuilles,3,,,03006000BC0152,,,,,,,,,,,,,0,,,,,T,terres,,,3929.0,3.777091,46.131632
